,taxon_name,family
529673,Galium vartanii,Rubiaceae
529674,Galium yunnanense,Rubiaceae
529677,Psychotria irosinensis,Rubiaceae
529678,Psychotria lubutuensis,Rubiaceae
529679,Psychotria marginata,Rubiaceae
529680,Psychotria mariana,Rubiaceae
529681,Psychotria miombicola,Rubiaceae
529682,Psychotria moensis,Rubiaceae
529683,Psychotria monsalveae,Rubiaceae
529684,Psychotria multinervia,Rubiaceae
529685,Psychotria nesophila,Rubiaceae
529686,Psychotria perferruginea,Rubiaceae
529687,Psychotria pinnatinervia,Rubiaceae
529688,Psychotria plana,Rubiaceae
529689,Psychotria plumeriifolia,Rubiaceae
529690,Psychotria pubinoda,Rubiaceae
529691,Psychotria rambouensis,Rubiaceae
529692,Psychotria rhizomatosa,Rubiaceae
529693,Psychotria saloiana,Rubiaceae
529694,Psychotria sarmentosoides,Rubiaceae
529695,Psychotria shaferi,Rubiaceae
529696,Psychotria temehaniensis,Rubiaceae
529697,Psychotria torrei,Rubiaceae
529698,Psychotria trujilloi,Rubiaceae
529699,Psychotria turbinata,Rubiaceae
529700,Psychotria vogeliana,Rubiaceae
529711,Psychotria conglomeratiflora,Rubiaceae
529712,Psychotria oaxacensis,Rubiaceae
529716,Psychotria yaoundensis,Rubiaceae
529782,Galium shanense,Rubiaceae
529809,Exochaenium exiguum,Gentianaceae
529823,Galium festivum,Rubiaceae
529824,Galium grayanum,Rubiaceae
529825,Galium hypoxylon,Rubiaceae
529826,Galium isauricum,Rubiaceae
529827,Galium montis-arerae,Rubiaceae
529828,Galium orizabense,Rubiaceae
529829,Galium rebae,Rubiaceae
529830,Galium reiseri,Rubiaceae
529831,Galium × retzii,Rubiaceae
529848,Psychotria balakrishnii,Rubiaceae
529849,Psychotria boloboensis,Rubiaceae
529850,Psychotria brachyantha,Rubiaceae
529851,Psychotria brachygyne,Rubiaceae
529852,Psychotria brevipaniculata,Rubiaceae
529853,Psychotria ebensis,Rubiaceae
529854,Psychotria foliosa,Rubiaceae
529855,Psychotria fuscescens,Rubiaceae
529856,Psychotria graminifolia,Rubiaceae
529857,Psychotria halophiloides,Rubiaceae
529858,Psychotria himanthophylla,Rubiaceae
529897,Psychotria boiviniana,Rubiaceae
529911,Psychotria kosraensis,Rubiaceae
529959,Danais microcarpa,Rubiaceae
529995,Galium hohuanshanense,Rubiaceae
530035,Galium blinii,Rubiaceae
530036,Galium × buekkense,Rubiaceae
530037,Galium rotundifolium,Rubiaceae
530038,Galium saxatile,Rubiaceae
530039,Psychotria ixoroides,Rubiaceae
530040,Psychotria laselvensis,Rubiaceae
530041,Psychotria loheri,Rubiaceae
530042,Psychotria lolokiensis,Rubiaceae
530043,Psychotria marojejensis,Rubiaceae
530044,Psychotria mima,Rubiaceae
530045,Psychotria moonii,Rubiaceae
530046,Psychotria nemorosa,Rubiaceae
530047,Psychotria nervosa,Rubiaceae
530048,Psychotria noxia,Rubiaceae
530049,Psychotria pallida,Rubiaceae
530050,Psychotria pauciflora,Rubiaceae
530051,Psychotria peekeliana,Rubiaceae
530052,Psychotria pichisensis,Rubiaceae
530053,Psychotria platyneura,Rubiaceae
530054,Psychotria ramulosa,Rubiaceae
530055,Psychotria ruizii,Rubiaceae
530056,Psychotria russellii,Rubiaceae
530057,Psychotria samarensis,Rubiaceae
530058,Psychotria sarcodes,Rubiaceae
530059,Psychotria testacea,Rubiaceae
530060,Psychotria urdanetensis,Rubiaceae
530061,Psychotria villosa,Rubiaceae
530062,Psychotria viticoides,Rubiaceae
530063,Psychotria wernhamiana,Rubiaceae
530128,Danais aurantiaca,Rubiaceae
530145,Psychotria rhynchodiscus,Rubiaceae
530200,Galium fistulosum,Rubiaceae
530201,Galium graecum,Rubiaceae
530202,Galium hardhamiae,Rubiaceae
530203,Galium hypotrichium,Rubiaceae
530204,Galium kamtschaticum,Rubiaceae
530205,Galium lahulense,Rubiaceae
530206,Galium latifolium,Rubiaceae
530207,Galium muricatum,Rubiaceae
530208,Galium penicillatum,Rubiaceae
530209,Galium philistaeum,Rubiaceae
530210,Galium pojarkovae,Rubiaceae
530211,Galium pumilum,Rubiaceae
530222,Psychotria acuminatissima,Rubiaceae
530223,Psychotria araiosantha,Rubiaceae
530224,Psychotria chasaliifolia,Rubiaceae
530225,Psychotria conjugens,Rubiaceae
530340,Asperula orientalis,Rubiaceae
530341,Asperula sherardioides,Rubiaceae
530342,Kohautia huillensis,Rubiaceae
530367,Gaertnera schatzii,Rubiaceae
530395,Crawfurdia crawfurdioides,Gentianaceae
530478,Coprosma foliosa,Rubiaceae
530479,Coprosma menziesii,Rubiaceae
530480,Coprosma oliveri,Rubiaceae
530481,Coprosma savaiiensis,Rubiaceae
530502,Quaqua albersii,Apocynaceae
530641,Asperula virgata,Rubiaceae
530645,Ferdinandusa sprucei,Rubiaceae
530646,Gaertnera inflexa,Rubiaceae
530651,Manettia lindenii,Rubiaceae
530652,Manettia nubigena,Rubiaceae
530653,Manettia paniculata,Rubiaceae
530654,Manettia splendens,Rubiaceae
530706,Asperula oblanceolata,Rubiaceae
530714,Desmidorchis retrospiciens,Apocynaceae
530806,Neonauclea excelsioides,Rubiaceae
530818,Asperula setosa,Rubiaceae
530819,Cowiea philippinensis,Rubiaceae
530841,Gaertnera aurea,Rubiaceae
530945,Coprosma × arcuata,Rubiaceae
530946,Coprosma baueri,Rubiaceae
530947,Coprosma × buchananii,Rubiaceae
530948,Coprosma hookeri,Rubiaceae
530949,Coprosma laevigata,Rubiaceae
530950,Coprosma microcarpa,Rubiaceae
530951,Coprosma pubens,Rubiaceae
530952,Coprosma rigida,Rubiaceae
530960,Gaertnera brevipedicellata,Rubiaceae
530964,Gaertnera pedunculata,Rubiaceae
530996,Crawfurdia angustata,Gentianaceae
531078,Ferdinandusa lanceolata,Rubiaceae
531079,Ferdinandusa paraensis,Rubiaceae
531080,Gaertnera schizocalyx,Rubiaceae
531093,Neonauclea anthraciticus,Rubiaceae
531094,Neonauclea butonensis,Rubiaceae
531244,Asperula gunnii,Rubiaceae
531353,Amalocalyx microlobus,Apocynaceae
531354,Coprosma glabrata,Rubiaceae
531355,Coprosma × molokaiensis,Rubiaceae
531356,Coprosma velutina,Rubiaceae
531376,Gaertnera monticola,Rubiaceae
531537,Gaertnera hirtiflora,Rubiaceae
531541,Manettia congestoides,Rubiaceae
531546,Neonauclea unicapitulifera,Rubiaceae
531627,Crawfurdia speciosa,Gentianaceae
531709,Asperula bargyli,Rubiaceae
531710,Asperula congesta,Rubiaceae
531714,Kohautia caespitosa,Rubiaceae
531715,Kohautia euryantha,Rubiaceae
531737,Gaertnera kochummenii,Rubiaceae
531745,Gaertnera velutina,Rubiaceae
531848,Coprosma crassifolia,Rubiaceae
531849,Coprosma perpusilla,Rubiaceae
532005,Gaertnera calycina,Rubiaceae
532006,Gaertnera ternifolia,Rubiaceae
532008,Manettia arboricola,Rubiaceae
532009,Manettia bernardii,Rubiaceae
532010,Manettia fiebrigii,Rubiaceae
532011,Manettia pauciflora,Rubiaceae
532012,Manettia peruviana,Rubiaceae
532016,Neonauclea havilandii,Rubiaceae
532017,Neonauclea tricephala,Rubiaceae
532018,Neonauclea vinkiorum,Rubiaceae
532054,Stevensia trilobata,Rubiaceae
532159,Asperula insolita,Rubiaceae
532160,Asperula majoriflora,Rubiaceae
532162,Kohautia amatymbica,Rubiaceae
532174,Bungarimba ridsdalei,Rubiaceae
532183,Astiella desseinii,Rubiaceae
532303,Coprosma crenulata,Rubiaceae
532304,Coprosma persicifolia,Rubiaceae
532305,Coprosma tahitensis,Rubiaceae
532369,Crawfurdia campanulacea,Gentianaceae
532464,Ferdinandusa panamensis,Rubiaceae
532465,Gaertnera paniculata,Rubiaceae
532466,Manettia asclepiadacea,Rubiaceae
532467,Manettia smithii,Rubiaceae
532611,Asperula laevigata,Rubiaceae
532612,Asperula libanotica,Rubiaceae
532613,Kohautia gracillima,Rubiaceae
532623,Stevensia hotteana,Rubiaceae
532651,Gaertnera masoalana,Rubiaceae
532652,Astiella latifolia,Rubiaceae
532741,Coprosma cuneata,Rubiaceae
532742,Coprosma cymosa,Rubiaceae
532743,Coprosma depressa,Rubiaceae
532744,Coprosma nivalis,Rubiaceae
532745,Coprosma repens,Rubiaceae
532746,Coprosma sundana,Rubiaceae
532884,Asperula wimmeriana,Rubiaceae
532889,Ferdinandusa edmundoi,Rubiaceae
532890,Ferdinandusa goudotiana,Rubiaceae
532895,Manettia breteleri,Rubiaceae
532896,Manettia cordifolia,Rubiaceae
532897,Manettia divaricata,Rubiaceae
532898,Manettia jorgensenii,Rubiaceae
532902,Neonauclea intercontinentalis,Rubiaceae
532923,Stevensia farinosa,Rubiaceae
533033,Asperula arvensis,Rubiaceae
533034,Asperula assamica,Rubiaceae
533035,Asperula asterocephala,Rubiaceae
533036,Asperula involucrata,Rubiaceae
533066,Gaertnera breviflora,Rubiaceae
533070,Astiella confusa,Rubiaceae
533167,Coprosma colensoi,Rubiaceae
533168,Coprosma robusta,Rubiaceae
533169,Coprosma wollastonii,Rubiaceae
533294,Asperula tenuissima,Rubiaceae
533298,Gaertnera cuneifolia,Rubiaceae
533299,Gaertnera viminea,Rubiaceae
533303,Manettia calycosa,Rubiaceae
533304,Manettia lilacina,Rubiaceae
533305,Manettia marginata,Rubiaceae
533306,Manettia sabiceoides,Rubiaceae
533307,Manettia sonderiana,Rubiaceae
533308,Manettia tillettii,Rubiaceae
533309,Manettia wernhamiana,Rubiaceae
533313,Neonauclea acuminata,Rubiaceae
533314,Neonauclea morotaiensis,Rubiaceae
533358,Minaria campanuliflora,Apocynaceae
533480,Gaertnera rubra,Rubiaceae
533481,Gaertnera vernicosa,Rubiaceae
533548,Astiella perrieri,Rubiaceae
533582,Coprosma benefica,Rubiaceae
533583,Coprosma macrocarpa,Rubiaceae
533584,Coprosma papuensis,Rubiaceae
533585,Coprosma strigulosa,Rubiaceae
533599,Coprosma fatuhivaensis,Rubiaceae
533603,Neonauclea kranjiensis,Rubiaceae
533724,Gaertnera drakeana,Rubiaceae
533729,Manettia discolor,Rubiaceae
533730,Manettia thysanophora,Rubiaceae
533791,Asperula polymera,Rubiaceae
533822,Crawfurdia nyingchiensis,Gentianaceae
533886,Asperula galioides,Rubiaceae
533914,Gaertnera belumutensis,Rubiaceae
533922,Astiella deblockiae,Rubiaceae
533923,Astiella antongilensis,Rubiaceae
534028,Coprosma hirtella,Rubiaceae
534029,Coprosma intertexta,Rubiaceae
534030,Coprosma wallii,Rubiaceae
534190,Neonauclea pseudoborneensis,Rubiaceae
534196,Gaertnera phyllosepala,Rubiaceae
534203,Manettia badilloi,Rubiaceae
534204,Manettia cinchonarum,Rubiaceae
534205,Manettia honigii,Rubiaceae
534206,Manettia paraguariensis,Rubiaceae
534209,Neonauclea paracyrtopoda,Rubiaceae
534210,Neonauclea sericea,Rubiaceae
534257,Desmidorchis tardellii,Apocynaceae
534336,Asperula conferta,Rubiaceae
534337,Asperula rechingeri,Rubiaceae
534338,Asperula scoparia,Rubiaceae
534339,Kohautia pleiocaulis,Rubiaceae
534367,Gaertnera xerophila,Rubiaceae
534368,Gaertnera sclerophylla,Rubiaceae
534369,Astiella longifimbria,Rubiaceae
534452,Coprosma divergens,Rubiaceae
534453,Coprosma dodonaeifolia,Rubiaceae
534454,Coprosma petiolata,Rubiaceae
534455,Coprosma polymorpha,Rubiaceae
534456,Coprosma pseudocuneata,Rubiaceae
534457,Coprosma tenuicaulis,Rubiaceae
534474,Coprosma temetiuensis,Rubiaceae
534497,Gaertnera hirsuta,Rubiaceae
534599,Coprosma chathamica,Rubiaceae
534600,Coprosma × cunninghamii,Rubiaceae
534601,Coprosma foetidissima,Rubiaceae
534602,Coprosma novaehebridae,Rubiaceae
534603,Coprosma spathulata,Rubiaceae
534604,Coprosma × tadgellii,Rubiaceae
534605,Dictyophleba setosa,Apocynaceae
534763,Manettia campanulacea,Rubiaceae
534764,Manettia longicalycina,Rubiaceae
534765,Manettia tamaensis,Rubiaceae
534771,Neonauclea borneensis,Rubiaceae
534815,Minaria praetermissa,Apocynaceae
534901,Asperula glabrata,Rubiaceae
534902,Asperula karategini,Rubiaceae
534903,Asperula pauciflora,Rubiaceae
534936,Gaertnera robusta,Rubiaceae
535033,Coprosma inopinata,Rubiaceae
535034,Coprosma rhynchocarpa,Rubiaceae
535035,Coprosma waima,Rubiaceae
535182,Gaertnera arenaria,Rubiaceae
535183,Gaertnera phanerophlebia,Rubiaceae
535184,Gaertnera rotundifolia,Rubiaceae
535187,Manettia dubia,Rubiaceae
535188,Manettia glaziovii,Rubiaceae
535189,Manettia pichinchensis,Rubiaceae
535190,Manettia rivulorum,Rubiaceae
535191,Manettia verticillata,Rubiaceae
535196,Neonauclea coronata,Rubiaceae
535197,Neonauclea montana,Rubiaceae
535343,Asperula albiflora,Rubiaceae
535344,Asperula kryloviana,Rubiaceae
535357,Stevensia ekmaniana,Rubiaceae
535370,Gaertnera monstruosa,Rubiaceae
535479,Coprosma cookei,Rubiaceae
535480,Coprosma elliptica,Rubiaceae
535481,Coprosma niphophila,Rubiaceae
535482,Coprosma putida,Rubiaceae
535538,Crawfurdia gracilipes,Gentianaceae
535638,Ferdinandusa guainiae,Rubiaceae
535639,Gaertnera cooperi,Rubiaceae
535640,Gaertnera globigera,Rubiaceae
535641,Gaertnera junghuhniana,Rubiaceae
535645,Neonauclea glandulifera,Rubiaceae
535794,Asperula brachyantha,Rubiaceae
535795,Asperula ciliatula,Rubiaceae
535796,Asperula gracilis,Rubiaceae
535797,Kohautia coccinea,Rubiaceae
535798,Kohautia microflora,Rubiaceae
535809,Stevensia buxifolia,Rubiaceae
535810,Stevensia ebracteata,Rubiaceae
535822,Gaertnera ianthina,Rubiaceae
535831,Gaertnera nitida,Rubiaceae
535832,Gaertnera luteocarpa,Rubiaceae
535919,Coprosma × kirkii,Rubiaceae
535920,Dictyophleba rudens,Apocynaceae
536067,Asperula subsimplex,Rubiaceae
536071,Gaertnera spicata,Rubiaceae
536073,Manettia longipedicellata,Rubiaceae
536079,Neonauclea kraboensis,Rubiaceae
536080,Neonauclea ventricosa,Rubiaceae
536162,Crawfurdia puberula,Gentianaceae
536228,Asperula ambleia,Rubiaceae
536245,Stevensia grandiflora,Rubiaceae
536246,Stevensia minutifolia,Rubiaceae
536378,Mitchella undulata,Rubiaceae
536380,Coprosma longifolia,Rubiaceae
536381,Coprosma obconica,Rubiaceae
536523,Asperula subulifolia,Rubiaceae
536524,Asperula trichodes,Rubiaceae
536526,Ferdinandusa schultesii,Rubiaceae
536527,Gaertnera cardiocarpa,Rubiaceae
536528,Gaertnera oblanceolata,Rubiaceae
536535,Neonauclea ceramensis,Rubiaceae
536536,Neonauclea pseudopeduncularis,Rubiaceae
536596,Crawfurdia maculaticaulis,Gentianaceae
536653,Asperula gemella,Rubiaceae
536654,Asperula nuratensis,Rubiaceae
536666,Stevensia samanensis,Rubiaceae
536667,Stipularia africana,Rubiaceae
536941,Gaertnera longifolia,Rubiaceae
536942,Gaertnera obesa,Rubiaceae
536943,Gaertnera pendula,Rubiaceae
536947,Manettia angamarcensis,Rubiaceae
536948,Manettia auratifolia,Rubiaceae
536949,Manettia caliana,Rubiaceae
536950,Manettia spraguei,Rubiaceae
537092,Kohautia ramosissima,Rubiaceae
537133,Astiella antsalovansis,Rubiaceae
537151,Crawfurdia delavayi,Gentianaceae
537228,Coprosma neglecta,Rubiaceae
537229,Coprosma serrulata,Rubiaceae
537230,Coprosma virescens,Rubiaceae
537382,Asperula sordide-rosea,Rubiaceae
537383,Asperula tinctoria,Rubiaceae
537387,Ferdinandusa loretensis,Rubiaceae
537388,Gaertnera macrobotrys,Rubiaceae
537391,Manettia domingensis,Rubiaceae
537392,Manettia paucinervis,Rubiaceae
537393,Manettia sanctae-martae,Rubiaceae
537394,Manettia sararensis,Rubiaceae
537395,Manettia zimapanica,Rubiaceae
537400,Neonauclea perspicuinervia,Rubiaceae
537401,Neonauclea pseudocalycina,Rubiaceae
537402,Neonauclea solomonensis,Rubiaceae
537488,Crawfurdia tsangshanensis,Gentianaceae
537548,Asperula dasyantha,Rubiaceae
537549,Asperula friabilis,Rubiaceae
537550,Asperula oppositifolia,Rubiaceae
537552,Kohautia angolensis,Rubiaceae
537562,Stipularia elliptica,Rubiaceae
537571,Gaertnera aphanodioica,Rubiaceae
537583,Gaertnera littoralis,Rubiaceae
537679,Coprosma lucida,Rubiaceae
537680,Coprosma parviflora,Rubiaceae
537681,Coprosma pumila,Rubiaceae
537682,Coprosma rapensis,Rubiaceae
537692,Gaertnera alata,Rubiaceae
537693,Gaertnera darcyana,Rubiaceae
537815,Bungarimba kahayanensis,Rubiaceae
537842,Manettia echitidea,Rubiaceae
537843,Manettia flexilis,Rubiaceae
537844,Manettia lobbii,Rubiaceae
537845,Manettia pubescens,Rubiaceae
537846,Manettia suratensis,Rubiaceae
537847,Manettia tachirensis,Rubiaceae
537894,Crawfurdia arunachalensis,Gentianaceae
537988,Asperula geminifolia,Rubiaceae
538026,Astiella pulla,Rubiaceae
538120,Coprosma rotundifolia,Rubiaceae
538121,Coprosma stephanocarpa,Rubiaceae
538122,Coprosma waimeae,Rubiaceae
538268,Epigynum griffithianum,Apocynaceae
538276,Manettia albert-smithii,Rubiaceae
538277,Manettia nebulosa,Rubiaceae
538278,Manettia skutchii,Rubiaceae
538279,Manettia tatei,Rubiaceae
538285,Neonauclea artocarpoides,Rubiaceae
538286,Neonauclea endertii,Rubiaceae
538424,Asperula szovitsii,Rubiaceae
538646,Coprosma kawaikiniensis,Rubiaceae
538698,Gaertnera grisea,Rubiaceae
538699,Gaertnera humblotii,Rubiaceae
538705,Manettia canescens,Rubiaceae
538706,Manettia pisifera,Rubiaceae
538707,Manettia recurva,Rubiaceae
538708,Manettia sublanata,Rubiaceae
538711,Neonauclea circumscissa,Rubiaceae
538758,Asperula tymphaea,Rubiaceae
538854,Asperula badachschenica,Rubiaceae
538855,Asperula charophyton,Rubiaceae
538857,Kohautia cynanchica,Rubiaceae
538995,Coprosma ciliata,Rubiaceae
538996,Coprosma ernodeoides,Rubiaceae
538997,Coprosma × gracilicaulis,Rubiaceae
538998,Coprosma lanceolaris,Rubiaceae
538999,Coprosma petriei,Rubiaceae
539157,Asperula trifida,Rubiaceae
539162,Gaertnera edentata,Rubiaceae
539163,Gaertnera × gardneri,Rubiaceae
539165,Manettia gracilis,Rubiaceae
539166,Manettia hispida,Rubiaceae
539167,Manettia irwinii,Rubiaceae
539168,Manettia paranensis,Rubiaceae
539169,Manettia schumanniana,Rubiaceae
539288,Asperula tschernevae,Rubiaceae
539292,Empogona jenniferae,Rubiaceae
539293,Gaertnera lowryi,Rubiaceae
539310,Asperula cilicia,Rubiaceae
539311,Asperula euryphylla,Rubiaceae
539313,Kohautia socotrana,Rubiaceae
539353,Gaertnera malcomberiana,Rubiaceae
539458,Coprosma areolata,Rubiaceae
539459,Coprosma pilosa,Rubiaceae
539620,Neonauclea subsessilis,Rubiaceae
539625,Asperula taurina,Rubiaceae
539626,Asperula xylorrhiza,Rubiaceae
539635,Manettia paramorum,Rubiaceae
539636,Manettia tomentulosa,Rubiaceae
539637,Manettia utopia,Rubiaceae
539670,Coprosma barbata,Rubiaceae
539697,Coprosma cordicarpa,Rubiaceae
539790,Kohautia grandiflora,Rubiaceae
541708,Coprosma decurva,Rubiaceae
541709,Coprosma huttoniana,Rubiaceae
541711,Coprosma pedicellata,Rubiaceae
541713,Coprosma reticulata,Rubiaceae
541753,Gaertnera pauciflora,Rubiaceae
544165,Asperula suavis,Rubiaceae
544175,Gaertnera rosea,Rubiaceae
544186,Manettia cephalophora,Rubiaceae
544187,Manettia chrysoderma,Rubiaceae
544188,Manettia cryptantha,Rubiaceae
544189,Manettia evenia,Rubiaceae
544190,Manettia hotteana,Rubiaceae
544191,Manettia microphylla,Rubiaceae
544192,Manettia reclinata,Rubiaceae
544193,Manettia stenocalyx,Rubiaceae
544774,Asperula botschantzevii,Rubiaceae
544775,Asperula czukavinae,Rubiaceae
544854,Manettia locuples,Rubiaceae
544855,Manettia vacillans,Rubiaceae
545023,Astiella delicatula,Rubiaceae
545025,Gaertnera hispida,Rubiaceae
545027,Manettia acutifolia,Rubiaceae
545028,Manettia coerulea,Rubiaceae
545029,Manettia fimbriata,Rubiaceae
545030,Manettia herthae,Rubiaceae
545031,Manettia minutiflora,Rubiaceae
545032,Manettia mollis,Rubiaceae
545088,Neonauclea viridiflora,Rubiaceae
545099,Asperula cankiriensis,Rubiaceae
545115,Crawfurdia poilanei,Gentianaceae
545177,Asperula pugionifolia,Rubiaceae
545202,Gaertnera alstonii,Rubiaceae
545205,Gaertnera rakotovaoana,Rubiaceae
545207,Astiella homolleae,Rubiaceae
545297,Coprosma brassii,Rubiaceae
545298,Coprosma moorei,Rubiaceae
545299,Coprosma propinqua,Rubiaceae
545300,Coprosma ternata,Rubiaceae
545432,Bungarimba papuana,Rubiaceae
545455,Ferdinandusa cordata,Rubiaceae
545456,Ferdinandusa uaupensis,Rubiaceae
545460,Manettia modica,Rubiaceae
545461,Manettia poliodes,Rubiaceae
545462,Manettia racemosa,Rubiaceae
545463,Manettia rojasiana,Rubiaceae
545464,Manettia tweedieana,Rubiaceae
545465,Manettia umbellata,Rubiaceae
545470,Mitchella repens,Rubiaceae
545472,Neonauclea bomberaiensis,Rubiaceae
545498,Coprosma fowerakeri,Rubiaceae
545526,Dalzielia oblanceolata,Apocynaceae
545552,Crawfurdia tonkinensis,Gentianaceae
545614,Asperula asthenes,Rubiaceae
545615,Asperula comosa,Rubiaceae
545616,Asperula fedtschenkoi,Rubiaceae
545617,Asperula minima,Rubiaceae
545618,Asperula rezaiyensis,Rubiaceae
545749,Coprosma nephelephila,Rubiaceae
545750,Coprosma prisca,Rubiaceae
545769,Asperula anatolica,Rubiaceae
545900,Ferdinandusa boomii,Rubiaceae
545901,Ferdinandusa duckei,Rubiaceae
545902,Gaertnera macrostipula,Rubiaceae
545904,Leptoscela ruellioides,Rubiaceae
545910,Manettia coccocypseloides,Rubiaceae
545911,Manettia hirtella,Rubiaceae
545912,Manettia pearcei,Rubiaceae
545913,Manettia teresitae,Rubiaceae
545914,Manettia toroi,Rubiaceae
545915,Manettia veronicoides,Rubiaceae
545916,Manettia weberbaueri,Rubiaceae
545923,Neonauclea tsaiana,Rubiaceae
545969,Asperula hoskingii,Rubiaceae
546079,Asperula azerbaidjanica,Rubiaceae
546105,Gaertnera raphaelii,Rubiaceae
546370,Asperula podlechii,Rubiaceae
546380,Ferdinandusa paporiensis,Rubiaceae
546381,Gaertnera guillotii,Rubiaceae
546382,Gaertnera ramosa,Rubiaceae
546385,Manettia tomantha,Rubiaceae
546389,Neonauclea versteeghii,Rubiaceae
546414,Coprosma elegans,Rubiaceae
546522,Asperula cunninghamii,Rubiaceae
546523,Asperula perpusilla,Rubiaceae
546538,Stevensia aculeolata,Rubiaceae
546564,Gaertnera razakamalalana,Rubiaceae
546565,Gaertnera laevis,Rubiaceae
